_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
106405;MAFART;plomberie;A342640000;6988886;CUVETTENEXOAEVACUATIONDUALEBLANCHE;ROCAS.A.;PIECE;0,00;0,00
106406;MAFART;plomberie;A337641000;6998784;COLONNEAUSOLNEXO;ROCAS.A.;PIECE;56,00;36,96
106407;MAFART;plomberie;TFR100-055TF;7047447;FASSANESPAELECASYMETRIQUEBLANC1000W;ACOVAS.A.;PIECE;709,68;461,29
106408;MAFART;plomberie;RD525;7052394;RECEVEURKINESURFAENCASTRER/APOSER80X120H3CMEXTRAPLAT;KINEDODOUCHE;PIECE;334,54;225,81
106409;MAFART;plomberie;A327645000;7053904;LAVEMAINSROCANEXOBLANC405X275;ROCAS.A.;PIECE;67,10;44,29
106410;MAFART;plomberie;A337642000;7078650;SEMICOLONNEPOURLAVABONEXOROCA;ROCAS.A.;PIECE;42,60;28,12
106411;MAFART;plomberie;TSX050-050IFS;7110714;SECHESERVIETTEACOVAELEC.REGATE+AIR500+1000w880L500BLANC;ACOVAS.A.;PIECE;746,23;485,05
106412;MAFART;plomberie;263300;7115835;BALLONSOLAIREPACKOPTIMUMTHERMOREC300300L;THERMOR(CHAUFFE-EAU);PIECE;3121,86;1560,93
106413;MAFART;plomberie;263400;7115841;BALLONSOLAIREPACKOPTIMUMTHERMOREC400400L;THERMOR(CHAUFFE-EAU);PIECE;3807,97;1903,99
106414;MAFART;plomberie;256502;7116786;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK2CAPTVINTTUILE15°MINI;THERMOR(CHAUFFE-EAU);PIECE;2337,00;1168,50
106415;MAFART;plomberie;256602;7116800;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK2CAPTVINTARDOISE15°MINI;THERMOR(CHAUFFE-EAU);PIECE;2337,00;1168,50
106416;MAFART;plomberie;256503;7116823;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK3CAPTVINTTUILE15°MINI;THERMOR(CHAUFFE-EAU);PIECE;3372,00;1686,00
106417;MAFART;plomberie;256603;7116846;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK3CAPTVINTARDOISE15°MINI;THERMOR(CHAUFFE-EAU);PIECE;3371,00;1685,50
106418;MAFART;plomberie;256102;7116987;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK2CAPTVSURTUILE;THERMOR(CHAUFFE-EAU);PIECE;1709,00;854,50
106419;MAFART;plomberie;256202;7117018;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK2CAPTVSURARDOISE;THERMOR(CHAUFFE-EAU);PIECE;1709,00;854,50
106420;MAFART;plomberie;256702;7117024;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK2CAPTVSURCHASSIS;THERMOR(CHAUFFE-EAU);PIECE;1853,00;926,50
106421;MAFART;plomberie;256103;7117113;CAPTEURSOLAIRESEULTHERMORBIOPACKPACK3CAPTVSURTUILE;THERMOR(CHAUFFE-EAU);PIECE;2528,00;1264,00
