_ID;FOURNISSEUR;FAMILLE  ;REFERENCE;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
622532;dupont;;382;Flexible chauffage femelle femelle 33x42 longueur 1000;ALTECH;PI;46,88;35,16
622533;dupont;;383;Flexible chauffage femelle femelle 40x49 longueur 500;ALTECH;PI;65,61;49,21
622534;dupont;;385;Flexible chauffage femelle femelle 40x49 longueur 1000;ALTECH;PI;93,13;69,85
622535;dupont;;395;Flexible calor 13mm 20x27 longueur 1000 (x2);ALTECH;SA;54,97;41,23
622536;dupont;;396;Flexible calor 13mm 26x34 longueur 1000 (x2);ALTECH;SA;78,46;58,85
622537;dupont;;389;Flexible sanitaire TAQTITE femelle 12x17-12 longueur 300;ALTECH;PI;9,36;7,02
622538;dupont;;390;Flexible sanitaire TAQTITE 13mm femelle 15x21-14 longueur 300;ALTECH;PI;10,09;7,57
622539;dupont;;391;Flexible sanitaire TAQTITE 13mm femelle 15x21-14 longueur 500;ALTECH;PI;11,31;8,48
622540;dupont;;392;Flexible sanitaire TAQTITE mâle 12x17-12 longueur 300;ALTECH;PI;9,77;7,33
622541;dupont;;28943000;Garniture de vidage et de trop-plein pour baignoire d'angle et ergonomique, Réf 28943000;GROHE FREDRICH;PI;76,5;57,38
622542;dupont;;28910Z00;Garniture de vidage, 33x42, pour lavabo/bidet, Réf 28910Z00;GROHE FREDRICH;PI;153;114,75
622543;dupont;;28910AG0;Garniture de vidage, 33x42, pour lavabo/bidet, Réf 28910AG0;GROHE FREDRICH;PI;109;81,75
622544;dupont;;28910G00;Garniture de vidage, 33x42, pour lavabo/bidet, Réf 28910G00;GROHE FREDRICH;PI;510;382,5
622545;dupont;;28910P00;Garniture de vidage, 33x42, pour lavabo/bidet, chromé mat Réf 28910P00;GROHE FREDRICH;PI;46,8;35,1
622546;dupont;;28997000;Garniture de remplissage, de vidage et de trop-plein TALENTOFILL, pour baignoire ergonomique ou d'angle, avec rupteur atmosphérique, Réf 289;GROHE FREDRICH;PI;239;179,25
622547;dupont;;11111;Tuyau Alugaz aluminium longueur 650  diamètre 111 Réf 011111;ISOTIP;UN;11,43;8,57
622548;dupont;;40254000;Verre en cristal Réf 40254000;GROHE FREDRICH;PI;29,3;21,98
622549;dupont;;40044000;Gobelet SINFONIA en cristal Réf 40044000;GROHE FREDRICH;PI;31,2;23,4
622550;dupont;;43547000;Cylindre de guidage Réf 43547000;GROHE FREDRICH;PI;2,91;2,18
622551;dupont;;43404000;Insert pour pomme de douche Réf 43404000;GROHE FREDRICH;PI;78;58,5
622552;dupont;;16300005;Robinet flotteur Aquo Expert compact très silencieux à alimentation latérale Réf 16300005;ALTECH;UN;20,51;15,38
622553;dupont;;OLS110D;Cabine de douche PRIMEO 80x80 cm porte pivotante à l'intérieur Réf OLS110D;ALTERNA;UN;433,64;325,24
622554;dupont;;1942152;Flexible de liaison mitigeur/flexible douche pour cabine PRIMEO (longueur 37 cm) Réf 1942152;ALTERNA;PI;0,2;0,15
622555;dupont;;1942153;Barre de douche complète pour cabine PRIMEO Réf 1942153;ALTERNA;PI;0,2;0,15
622556;dupont;;1942154;Poignée de porte pour cabine PRIMEO  (lot de 2) Réf 1942154;ALTERNA;PI;0,2;0,15
622557;dupont;;1942155;Joint magnétique pour porte cabine PRIMEO (lot de 2) Réf 1942155;ALTERNA;PI;0,2;0,15
622558;dupont;;1942157;Sachet de quincaillerie pour cabine PRIMEO Réf 1942157;ALTERNA;PI;0,2;0,15
622559;dupont;;1942158;Joint pour profilé horizontal pour cabine PRIMEO (lot de 2) Réf 1942158;ALTERNA;PI;0,2;0,15
622560;dupont;;1942161;Fixation murale pour cabine PRIMEO (lot de 2) Réf 1942161;ALTERNA;PI;0,2;0,15
622561;dupont;;29702000;Inverseur 4 voies Réf 29702000;GROHE FREDRICH;PI;191;143,25
622562;dupont;;19909000;Façade CHIARA pour inverseur 5 voies, chromé Réf 19909000;GROHE FREDRICH;PI;145;108,75
622563;dupont;;29704000;Inverseur 5 voies Réf 29704000;GROHE FREDRICH;PI;178;133,5
622564;dupont;;6111000;Inversion ATLANTA Réf 06111000;GROHE FREDRICH;PI;31,5;23,63
622565;dupont;;47456000;Inversion Réf 47456000;GROHE FREDRICH;PI;22,4;16,8
622566;dupont;;6655000;Inversion Réf 06655000;GROHE FREDRICH;PI;82,5;61,88
622567;dupont;;7686000;Inverseur EUROTREND Réf 07686000;GROHE FREDRICH;PI;12;9
622568;dupont;;6094000;Inverseur Réf 06094000;GROHE FREDRICH;PI;78;58,5
622569;dupont;;TX137;Cartouche pour mitigeurs thermostatiques EUROTHERM T1 30/70° réf TX137;WATTS INDUSTRIES;UN;213,54;160,16
622570;dupont;;TX237;Cartouche pour mitigeurs thermostatiques EUROTHERM TX92/T8280/T824080 30/70° ref TX237;WATTS INDUSTRIES;UN;266,02;199,52
622571;dupont;;07531L00;Inverseur Réf 07531L00;GROHE FREDRICH;PI;76;57
622572;dupont;;TX337;Cartouche pour mitigeurs thermostatiques EUROTHERM TX3 30/70° ref TX337;WATTS INDUSTRIES;UN;343,06;257,3
622573;dupont;;TX437;Cartouche pour mitigeurs thermostatiques EUROTHERM TX4 30/70° ref TX437;WATTS INDUSTRIES;UN;511,08;383,32
622574;dupont;;TX537;Cartouche pour mitigeurs thermostatiques EUROTHERM TX95/T9500/T8500/44000 30/70° ref TX537;WATTS INDUSTRIES;UN;644,09;483,08
622575;dupont;;TX637;Cartouche pour mitigeurs thermostatiques EUROTHERM TX96/T9600/T8600/55000 30/70° ref TX637;WATTS INDUSTRIES;UN;815,61;611,72
622576;dupont;;2161C38;Purgeur d'air automatique FLOATV 12x17 réf 2161C38;WATTS INDUSTRIES;UN;8,48;6,36
622577;dupont;;45467000;Inverseur Réf 45467000;GROHE FREDRICH;PI;44,8;33,6
622578;dupont;;52560;Groupe de sécurité SFR PTFE réf 52560;WATTS INDUSTRIES;UN;22,75;17,06
622579;dupont;;97009M2;Régulateur limiteur de température RLT MMV 20x27 97009M2;WATTS INDUSTRIES;UN;58,85;44,14
622580;dupont;;54310;Groupe de sécurité SFR NA53 15x21 réf 54310;WATTS INDUSTRIES;UN;24,03;18,02
622581;dupont;;54604;Kit complet sécurité réf SFR réf 54604;WATTS INDUSTRIES;UN;111,82;83,87
622582;dupont;;97152;Mitigeur thermostatique RLT FF 15x21 97152;WATTS INDUSTRIES;UN;58,37;43,78
622583;dupont;;45592000;Inversion Réf 45592000;GROHE FREDRICH;PI;47,9;35,93
622584;dupont;;45746000;Inverseur Réf 45746000;GROHE FREDRICH;PI;41,7;31,28
622585;dupont;;10004332;Chaudière sol DUOTWIN gaz à condensation F30 chauffage et eau chaude accumulée ballon 80litres sortie ventouse 30kw 0010004332;SAUNIER DUVAL;UN;3246;2434,5
622586;dupont;;A2050101;Set de raccordement cheminée 60/100mm B23P et C3S A2050101;SAUNIER DUVAL;UN;177,3;132,98
622587;dupont;;A2050300;Set de raccordement pour flexible A2050300;SAUNIER DUVAL;UN;43,8;32,86
622588;dupont;;A2050400;Raccord liaison flexible/flexible diamètre 80mm A2050400;SAUNIER DUVAL;UN;53,7;40,28
622589;dupont;;A2050500;Rouleau flexible diamètre 80mm longueur 15m A2050500;SAUNIER DUVAL;UN;412;308,99
622590;dupont;;A2050600;Centreurs 80mm pour rouleau flexible par 10 A2050600;SAUNIER DUVAL;UN;50,4;37,81
622591;dupont;;A2050800;Set de montage réf A2050800;SAUNIER DUVAL;UN;41,6;31,2
622592;dupont;;46058L00;Inverseur Réf 46058L00;GROHE FREDRICH;PI;49,7;37,28
622593;dupont;;20017837;Thermostat d'ambiance modulant E7 EXACONTROL 0020017837;SAUNIER DUVAL;UN;148,28;111,22
622594;dupont;;20017839;Thermostat modulant E EXACONTROL (non programmable) 0020017839;SAUNIER DUVAL;UN;49,43;37,08
622595;dupont;;20017836;Thermostat radio hebdomadaire piles EXACONTROL 7 0020017836;SAUNIER DUVAL;UN;274,6;205,96
622596;dupont;;A2014000;Thermostat journalier 230v EXACONTROL 1 A2014000;SAUNIER DUVAL;UN;106,98;80,24
622597;dupont;;8670400;Thermostat commande par téléphone EXADIAL 08670400;SAUNIER DUVAL;UN;332,7;249,53
622598;dupont;;20053969;Coude avec collier de fixation rotatif 360°C  0020053969;SAUNIER DUVAL;UN;49,3;36,98
622599;dupont;;46113000;Inversion Réf 46113000;GROHE FREDRICH;PI;46,8;35,1
622600;dupont;;8510100;Coude 90 / VCV 125 08510100;SAUNIER DUVAL;UN;76,5;57,37
622601;dupont;;8667800;Déflecteur terminal 80/125 08667800;SAUNIER DUVAL;UN;74,7;56,02
622602;dupont;;085385D0;Kit sortie concentrique d100 TZ 085385D0;SAUNIER DUVAL;UN;88;66,01
622603;dupont;;46133000;Inversion Réf 46133000;GROHE FREDRICH;PI;49,7;37,28
622604;dupont;;086636D0;Manchon 95/95 086636D0;SAUNIER DUVAL;UN;20;15,01
622605;dupont;;46477000;Inversion Réf 46477000;GROHE FREDRICH;PI;21,2;15,9
622606;dupont;;46500000;Inversion Réf 46500000;GROHE FREDRICH;PI;33,3;24,98
622607;dupont;;8584900;Terminal concentrique horizontal double FL 08584900;SAUNIER DUVAL;UN;109,5;82,12
622608;dupont;;8674300;Terminal noir vertical 60/100 08674300;SAUNIER DUVAL;UN;129,1;96,83
622609;dupont;;A2005100;Ventouse col court + prise mes A2005100;SAUNIER DUVAL;UN;49,8;37,36
622610;dupont;;085386D0;Ventouse concentrique horizontal TL 085386D0;SAUNIER DUVAL;UN;62,6;46,95
622611;dupont;;20047184;Traducteur H2bus/Ebus 0020047184;SAUNIER DUVAL;UN;29,26;21,95
622612;dupont;;20039284;Kit hydraulique remplacement C&M NIAGARA 0020039284;SAUNIER DUVAL;UN;59,1;44,33
622613;dupont;;20039310;Collier ajustable 40 à 80 mm pour remplacements ventouses 0020039310;SAUNIER DUVAL;UN;40,9;30,68
622614;dupont;;20039209;Kit hydraulique remplacement THELIA TWIN / TWIN / SYLVA 0020039209;SAUNIER DUVAL;UN;62,9;47,17
622615;dupont;;20033653;Kit hydraulique remplacement THEMIS / THELIA 0020033653;SAUNIER DUVAL;UN;62,9;47,17
622616;dupont;;20041274;Coude 15° pour THELIA / TWIN 60/100mm 0020041274;SAUNIER DUVAL;UN;71,9;53,92
622617;dupont;;20042550;Filtre visitable retour chauffage 0020042550;SAUNIER DUVAL;UN;66,4;49,8
622618;dupont;;46523000;Inversion Réf 46523000;GROHE FREDRICH;PI;57,5;43,13
622619;dupont;;8943000;Isolateur Réf 08943000;GROHE FREDRICH;PI;10,8;8,1
622620;dupont;;47101000;Isolateur Réf 47101000;GROHE FREDRICH;PI;10,5;7,88
622621;dupont;;47113000;Isolateur Réf 47113000;GROHE FREDRICH;PI;8,25;6,19
622622;dupont;;46122000;Jeu de montage Réf 46122000;GROHE FREDRICH;PI;9,1;6,83
622623;dupont;;4308500M;Jeu de fixation GROHEDAL Réf 4308500M;GROHE FREDRICH;PI;8;6
622624;dupont;;TLNI-050-050;Sèche-serviettes CALA électrique finition inox 500w haut 1161 larg 496 réf TLNI-050-050;ACOVA;UN;1020;765
622625;dupont;;TLNI-075-050;Sèche-serviettes CALA électrique finition inox 750w haut 1791 larg 496 réf TLNI-075-050;ACOVA;UN;1239,7;929,78
622626;dupont;;43500000;Jeu de fixation GROHEDAL Réf 43500000;GROHE FREDRICH;PI;5,9;4,43
622627;dupont;;42872000;Jeu de fixation Réf 42872000;GROHE FREDRICH;PI;19,4;14,55
622628;dupont;;45403000;Jeu de fixation Réf 45403000;GROHE FREDRICH;PI;10,6;7,95
622629;dupont;;45924000;Jeu de fixation Réf 45924000;GROHE FREDRICH;PI;5,45;4,09
622630;dupont;;702690;Collier clamp d125 blanc 702690;UBBINK;UN;17,24;13,79
622631;dupont;;46241000;Jeu de fixation Réf 46241000;GROHE FREDRICH;PI;7,05;5,29
622632;dupont;;46276000;Jeu de fixation Réf 46276000;GROHE FREDRICH;PI;8,6;6,45
622633;dupont;;SPWT125H;Unité intérieur plafonnier 4 voies multi Inverter DC tertiaire réversib 3,6/4,0kw     SPWT125H;SANYO;UN;1150;690
622634;dupont;;SPWT165H;Unité intérieur plafonnier 4 voies multi Inverter DC tertiaire réversib 4,2/4,7kw    SPWT165H;SANYO;UN;1255;753
622635;dupont;;SPWT255H;Unité intérieure plafonnier DC Inverter gamme tertiaire réversible R410A 7,1/8 kw       SPWT255H;SANYO;UN;1515;909
622636;dupont;;SPWT365H;Unité intérieure plafonnier DC Inverter gamme tertiaire réversible R410A 10/11,2 kw         SPWT365H;SANYO;UN;1780;1068
622637;dupont;;SPWU125H;Unité intérieur gainable 4 voies multi Inverter DC tertiaire R410A réversib 3,6/4,2 kw      SPWU125H;SANYO;UN;1210;726
622638;dupont;;SPWU165H;Unité intérieure gainable 4 voies multi Inverter DC tertiaire R410A réversible 4,5/5,2 Kw      SPWU165H;SANYO;UN;1405;843
622639;dupont;;SPWU185H;Unité intérieure gainable 4 voies multi Inverter DC tertiaire R410A réversible 5,6/6,3 Kw SPWU185H;SANYO;UN;1405;843
622640;dupont;;SPWU255H;Unité intérieure gainable DC Inverter gamme tertiaire réversible R410A 7,1/8 Kw         SPWU255H;SANYO;UN;1525;915
622641;dupont;;SPWU365H;Unité intérieure gainable DC Inverter gamme tertiaire réversible R410A 10/11,2 Kw         SPWU365H;SANYO;UN;1855;1113
622642;dupont;;46310000;Jeu de fixation Réf 46310000;GROHE FREDRICH;PI;13,9;10,43
622643;dupont;;SPWX165H;Unité intérieure cassette 4 voies multi INVERTER DC tertiaire R410A réversible 4,5/5,2 Kw     SPWX165;SANYO;UN;1085;651
622644;dupont;;SPWX365H;Unité intérieure Mono Split cassette 4 voies DC Inverter tertiaire réversible R410A 10/11,2 Kw;SANYO;UN;1610;966
622645;dupont;;SPWX485H;Unité intérieure Mono Split casset 4 voies DC Inverter gamme tertiaire R410A 12,5/14 Kw SPWX485H;SANYO;UN;1765;1059
622646;dupont;;46335000;Jeu de fixation Réf 46335000;GROHE FREDRICH;PI;7,2;5,4
622647;dupont;;46381V00;Jeu de fixation Réf 46381V00;GROHE FREDRICH;PI;14,6;10,95
622648;dupont;;95086010;Tresse eversil carrée 10 le mètre réf : 95086010;DE DIETRICH;PI;11;9,02
622649;dupont;;95086019;Tresse eversil ronde 19 le mètre réf : 95086019;DE DIETRICH;PI;18,7;15,33
622650;dupont;;95086032;Cordon d10,5 silicone le mètre réf : 95086032;DE DIETRICH;PI;12,8;10,5
622651;dupont;;46345000;Jeu de montage Réf 46345000;GROHE FREDRICH;PI;15,1;11,33
622652;dupont;;13015603;câble allumage pour C45-80 les 2 réf 13015603;CUENOD;UN;27,3;20,48
622653;dupont;;13015609;câble allumage pour C28-34 réf 13015609;CUENOD;UN;26,2;19,65
622654;dupont;;13015831;Electrode C45-80 réf 13015831;CUENOD;UN;24;18
622655;dupont;;13016025;Flexible raccor coudé P27 - PCS30 réf 13016025;CUENOD;UN;21,8;16,35
622656;dupont;;43714000;Jeu de joint GROHEDAL Réf 43714000;GROHE FREDRICH;PI;23,7;17,78
622657;dupont;;43717000;Jeu de joint GROHEDAL Réf 43717000;GROHE FREDRICH;PI;18,2;13,65
622658;dupont;;47141000;Jeu de joints Réf 47141000;GROHE FREDRICH;PI;38,2;28,65
622659;dupont;;47028000;Jeu de joint GROHMIX 20x27 Réf 47028000;GROHE FREDRICH;PI;33,3;24,98
622660;dupont;;47007000;Jeu de joints Rés 47007000;GROHE FREDRICH;PI;31;23,25
622661;dupont;;47209000;Joint thermostatique Réf 47209000;GROHE FREDRICH;PI;61,5;46,13
622662;dupont;;46429K00;Jeu de joints Réf 46429K00;GROHE FREDRICH;PI;33,3;24,98
622663;dupont;;47303000;Jeu de joint pour clapet anti retour Réf 47303000;GROHE FREDRICH;PI;6,65;4,99
622664;dupont;;43704000;Jeu de joint Réf 43704000;GROHE FREDRICH;PI;12,8;9,6
622665;dupont;;43713000;Jeu de joint Réf 43713000;GROHE FREDRICH;PI;10,1;7,58
622666;dupont;;45071000;Jeu de joint Réf 45071000;GROHE FREDRICH;PI;35,2;26,4
622667;dupont;;45275000;Mécanisme inverseur mural FLORIDA Réf 45275000;GROHE FREDRICH;PI;130;97,5
622668;dupont;;45317V00;Jeu de joint Réf 45317V00;GROHE FREDRICH;PI;24,9;18,68
622669;dupont;;45380000;Jeu de joint Réf 45380000;GROHE FREDRICH;PI;24,9;18,68
622670;dupont;;45781000;Jeu de joint Réf 45781000;GROHE FREDRICH;PI;29,6;22,2
622671;dupont;;45878000;Jeu de joint Réf 45878000;GROHE FREDRICH;PI;12,8;9,6
622672;dupont;;45901000;Jeu de joint Réf 45901000;GROHE FREDRICH;PI;12,1;9,08
622673;dupont;;46077L00;Jeu de joint Réf 46077L00;GROHE FREDRICH;PI;29,6;22,2
622674;dupont;;46429L00;Jeu de joints Réf 46429L00;GROHE FREDRICH;PI;11,8;8,85
622675;dupont;;46429SA0;Jeu de joint Réf 46429SA0;GROHE FREDRICH;PI;29,6;22,2
622676;dupont;;47305000;Jeu de joint Réf 47305000;GROHE FREDRICH;PI;4;3
622677;dupont;;43969000;Jeu de joints CONTROECON Réf 43969000;GROHE FREDRICH;PI;18,8;14,1
622678;dupont;;45066000;Jeu de joints Réf 45066000;GROHE FREDRICH;PI;12,8;9,6
622679;dupont;;42841000;Jeu de montage Réf 42841000;GROHE FREDRICH;PI;18,8;14,1
622680;dupont;;45164000;Jeu de montage Réf 45164000;GROHE FREDRICH;PI;12,1;9,08
622681;dupont;;45444000;Jeu de montage Réf 45444000;GROHE FREDRICH;PI;13,3;9,98
622682;dupont;;46041000;Jeu de montage Réf 46041000;GROHE FREDRICH;PI;12;9
622683;dupont;;42145SD0;Jeu de pièce de rechange Réf 42145SD0;GROHE FREDRICH;PI;649;486,75
622684;dupont;;46088000;Jeu de vis Réf 46088000;GROHE FREDRICH;PI;13,9;10,43
622685;dupont;;42143SD0;Jeu d'échange V.B Réf 42143SD0;GROHE FREDRICH;PI;528;396
622686;dupont;;4380500M;Joint (lot de 10) Réf 4380500M;GROHE FREDRICH;PI;8,5;6,38
622687;dupont;;0138600M;Joint fibre 20x27 Réf 0138600M;GROHE FREDRICH;PI;7,6;5,7
622688;dupont;;0141600M;Joint fibre Réf 0141600M;GROHE FREDRICH;PI;4,73;3,55
622689;dupont;;45412XX0;Joint flexible Réf 45412XX0;GROHE FREDRICH;PI;17;12,75
622690;dupont;;42911000;Joint culot Réf 42911000;GROHE FREDRICH;PI;6,15;4,61
622691;dupont;;43808000;Joint pour piston GROHEDAL Réf 43808000;GROHE FREDRICH;PI;9,8;7,35
622692;dupont;;4285200M;Joint Réf 4285200M;GROHE FREDRICH;PI;17,6;13,2
622693;dupont;;43804000;Joint Réf 43804000;GROHE FREDRICH;PI;1,46;1,1
622694;dupont;;0120500M;Joint torique (par 10) Réf 0120500M;GROHE FREDRICH;PI;11,4;8,55
622695;dupont;;0128700M;Joint torique (par 10) Réf 0128700M;GROHE FREDRICH;PI;13,9;10,43
622696;dupont;;0599900M;Joint torique (lot de 10) Réf 0599900M;GROHE FREDRICH;PI;14,6;10,95
622697;dupont;;0128300M;Joint torique, 6x2 mm, (par 20) Réf 0128300M;GROHE FREDRICH;PI;12,8;9,6
622698;dupont;;13016579;Sonde ionisation C80 gaz réf 13016579;CUENOD;UN;25,11;18,83
622699;dupont;;13016673;Transformateur allumage ZM20/10 C45-200 réf 13016673;CUENOD;UN;142,01;106,5
622700;dupont;;0128800M;Joint torique Réf 0128800M;GROHE FREDRICH;PI;20,1;15,08
622701;dupont;;0392400M;Joint torique 15x21 (lot de 10) Réf 0392400M;GROHE FREDRICH;PI;15,1;11,33
622702;dupont;;45056000;Clapet 20x27 (X10) + écrou (X2) Réf 45056000;GROHE FREDRICH;PI;14,6;10,95
622703;dupont;;4388000M;Joint torique chromé (lot de 10) Réf 4388000M;GROHE FREDRICH;PI;15,1;11,33
622704;dupont;;0044400M;Joint torique Réf 0044400M;GROHE FREDRICH;PI;24,9;18,68
622705;dupont;;4376800M;Joint torique GROHEDAL (lot de 10) Réf 4376800M;GROHE FREDRICH;PI;8,5;6,38
622706;dupont;;43507000;Joint torique GROHEDAL pour flexible Réf 43507000;GROHE FREDRICH;PI;5,2;3,9
622707;dupont;;0128100M;Joint torique Cône GROHMIX Réf 0128100M;GROHE FREDRICH;PI;10,5;7,88
622708;dupont;;0014900M;Joint torique Réf 0014900M;GROHE FREDRICH;PI;3,15;2,36
622709;dupont;;0119600M;Joint torique (par 10) Réf 0119600M;GROHE FREDRICH;PI;17,6;13,2
622710;dupont;;0120600M;Joint torique Réf 0120600M;GROHE FREDRICH;PI;6,15;4,61
622711;dupont;;0127600M;Joint torique pour bec Réf 0127600M;GROHE FREDRICH;PI;8,5;6,38
622712;dupont;;0128400M;Joint torique Réf 0128400M;GROHE FREDRICH;PI;6,15;4,61
622713;dupont;;0268000M;Joint torique Réf 0268000M;GROHE FREDRICH;PI;9,95;7,46
622714;dupont;;0305500M;Joint torique Réf 0305500M;GROHE FREDRICH;PI;6,65;4,99
622715;dupont;;0313900M;Joint torique Réf 0313900M;GROHE FREDRICH;PI;20,1;15,08
622716;dupont;;4207700M;Joint torique Réf 4207700M;GROHE FREDRICH;PI;8,35;6,26
622717;dupont;;4283600M;Joint torique Réf 4283600M;GROHE FREDRICH;PI;6,15;4,61
622718;dupont;;4284000M;Joint torique Réf 4284000M;GROHE FREDRICH;PI;8;6
622719;dupont;;43818000;Nez de jonction avec rosace, chromé Réf 43818000;GROHE FREDRICH;PI;8;6
622720;dupont;;16300504;Robinet flotteur chantier Aquo PRO compact à alimentation latérale Réf 16300504;ALTECH;UN;13,33;10
622721;dupont;;45160000;Kit de roulement à bille levier F1 Réf 45160000;GROHE FREDRICH;PI;12,1;9,08
622722;dupont;;14370002;Mécanisme chantier complet PRO 3/6 litres étrier avec robinet flotteur latéral Réf 14370002;ALTECH;UN;37,33;28
622723;dupont;;45322000;Kit d'inverseur Réf 45322000;GROHE FREDRICH;PI;27,9;20,93
622724;dupont;;18595001;Display lavabo EUROSMART Réf 18595001;GROHE FREDRICH;PI;93;69,75
622725;dupont;;33561001;Mitigeur lavabo EUROSTYLE à écoulement libre, chromé Réf 33561001;GROHE FREDRICH;PI;161;120,75
622726;dupont;;18141001;Display EUROSTYLE lavabo Réf 18141001;GROHE FREDRICH;PI;115;86,25
622727;dupont;;46259000;Levier, chromé Réf 46259000;GROHE FREDRICH;PI;85;63,75
622728;dupont;;46279000;Levier complet pour mitigeurs séquentiels, chromé Réf 46279000;GROHE FREDRICH;PI;89,5;67,13
622729;dupont;;42677000;Levier de manoeuvre Réf 42677000;GROHE FREDRICH;PI;2,13;1,6
622730;dupont;;14148000;Levier de réglage GROHMIX Réf 14148000;GROHE FREDRICH;PI;64,5;48,38
622731;dupont;;42999000;Levier de sélection de la température Réf 42999000;GROHE FREDRICH;PI;24,2;18,15
622732;dupont;;42838000;Levier du mitigeur Réf 42838000;GROHE FREDRICH;PI;31,5;23,63
622733;dupont;;46415IP0;Levier EUROPLUS, chromé/chromé mat Réf 46415IP0;GROHE FREDRICH;PI;66,5;49,88
622734;dupont;;46415IG0;Levier EUROPLUS, chromé/doré Réf 46415IG0;GROHE FREDRICH;PI;70,5;52,88
622735;dupont;;46129000;Levier Réf 46129000;GROHE FREDRICH;PI;55;41,25
622736;dupont;;43056000;Levier Réf 43056000;GROHE FREDRICH;PI;17,6;13,2
622737;dupont;;43053000;Levier Réf 43053000;GROHE FREDRICH;PI;19,4;14,55
622738;dupont;;46309000;Levier, chromé Réf 46309000;GROHE FREDRICH;PI;58,5;43,88
622739;dupont;;42839000;Levier Réf 42839000;GROHE FREDRICH;PI;70,5;52,88
622740;dupont;;42895000;Levier Réf 42895000;GROHE FREDRICH;PI;4,48;3,36
622741;dupont;;43050000;Levier Réf 43050000;GROHE FREDRICH;PI;61,5;46,13
622742;dupont;;7716701276;Chaudière mural gaz ODEALIS condens accumulateur eau chaude intégré sortie ventouse sans dosseret 24,1kw GVSC24-1HN;ELM LEBLANC;UN;2340,94;1755,75
622743;dupont;;E1292-00;Plan vasque STILLNESS 120 x 52 cm blanc percé 2 trous Réf E1292-00;JACOB DELAFON;UN;797;597,75
622744;dupont;;E1292-X4-00;Plan vasque STILLNESS 120 x 52 cm blanc non percé Réf E1292-X4-00;JACOB DELAFON;UN;717;537,75
622745;dupont;;E75627-39R;Cache siphon STILLNESS gris métallisé pour plan E1292 E75627-39R;JACOB DELAFON;UN;116;87
622746;dupont;;E1300-00;Plan vasque STILLNESS 60 x 40 cm blanc percé 2 trous Réf E1300-00;JACOB DELAFON;UN;344;258
622747;dupont;;E1300-X4-00;Plan vasque STILLNESS 60 x 40 cm blanc non percé Réf E1300-X4-00;JACOB DELAFON;UN;264;198
622748;dupont;;E75628-39R;Cache siphon STILLNESS gris métallisé pour plan E1300 Réf E75628-39R;JACOB DELAFON;UN;104;78
622749;dupont;;E1302-00;Vasque à poser STILLNESS 60 x 40 cm blanc percé 2 trous Réf E1302-00;JACOB DELAFON;UN;401;300,75
622750;dupont;;E1302-X4-00;Vasque à poser STILLNESS 60 x 40 cm blanc non percé Réf E1302-X4-00;JACOB DELAFON;UN;321;240,75
622751;dupont;;E1303-00;Cuvette suspendue STILLNESS 58 x 38 cm avec abattant blanc Réf E1303-00;JACOB DELAFON;UN;683;512,25
622752;dupont;;E75629-39R;Carter gris STILLNESS pour cuvette E1303 ou bidet E1304 Réf E75629-39R;JACOB DELAFON;UN;128;96
622753;dupont;;E1304-00;Bidet suspendu STILLNESS 58 x 38 cm blanc Réf E1304-00;JACOB DELAFON;UN;562;421,5
622754;dupont;;EB128-NL;Meuble sous plan STILLNESS E1292 PB Bois Noir Réf EB128-NL;JACOB DELAFON;UN;1082;811,5
622755;dupont;;EB128-HU;Meuble sous plan STILLNESS E1292 Laque Blanc Brillant Réf EB128-HU;JACOB DELAFON;UN;840;630
622756;dupont;;EB128-F43;Meuble sous plan STILLNESS E1292 Laque Nuit Bleue Réf EB128-F43;JACOB DELAFON;UN;840;630
622757;dupont;;EB129-NL;Meuble sous vasque STILLNESS E1302 PB Bois Noir Réf EB129-NL;JACOB DELAFON;UN;1082;811,5
622758;dupont;;EB129-HU;Meuble sous vasque STILLNESS E1302 Laque Blanc Brillant Réf EB129-HU;JACOB DELAFON;UN;840;630
622759;dupont;;EB129-F43;Meuble sous vasque STILLNESS E1302 Laque Nuit Bleue Réf EB129-F43;JACOB DELAFON;UN;840;630
622760;dupont;;EB918-NF;Jeu de pieds Stillness en option finition alu pour meuble Réf EB918-NF;JACOB DELAFON;UN;87;65,25
622761;dupont;;EB125-NL;Meuble bas STILLNESS 40 cm 2 tiroirs PB Bois Noir Réf EB125-NL;JACOB DELAFON;UN;965;723,75
622762;dupont;;EB125-HU;Meuble bas STILLNESS 40 cm 2 tiroirs Laqué Blanc Brillant Réf EB125-HU;JACOB DELAFON;UN;783;587,25
622763;dupont;;EB125-F43;Meuble bas STILLNESS 40 cm 2 tiroirs Laqué Nuit Bleue Réf EB125-F43;JACOB DELAFON;UN;783;587,25
622764;dupont;;EB126-NL;Meuble bas STILLNESS 60 cm 2 tiroirs PB Bois Noir Réf EB126-NL;JACOB DELAFON;UN;1080;810
622765;dupont;;EB126-HU;Meuble bas STILLNESS 60 cm 2 tiroirs Laqué Blanc Brillant Réf EB126-HU;JACOB DELAFON;UN;812;609
622766;dupont;;EB126-F43;Meuble bas STILLNESS 60 cm 2 tiroirs Laqué Nuit Bleue Réf EB126-F43;JACOB DELAFON;UN;812;609
