_ID;FOURNISSEUR;FAMILLE  ;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
800144;CDL;FILS ET CABLES;neant;250473;CABLE CONDUCT. CU H07RNF 3G4       GL;neant;KM;2957;1478,64
800145;CDL;FILS ET CABLES;neant;250474;CABLE CONDUCT. CU H07RNF 3G6       GL;neant;KM;4276;2138,07
800146;CDL;FILS ET CABLES;neant;250486;CABLE CONDUCT. CU H07RNF 5G1,5      T500;neant;KM;2080;1039,75
800147;CDL;FILS ET CABLES;neant;250487;CABLE CONDUCT. CU H07RNF 5G2,5      T500;neant;KM;3131;1565,56
800148;CDL;FILS ET CABLES;neant;250488;CABLE CONDUCT. CU H07RNF 5G4        GL;neant;KM;4731;2365,32
800149;CDL;FILS ET CABLES;neant;250490;CABLE CONDUCT. CU H07RNF 5G6          GL;neant;KM;6872;3436,19
800150;CDL;FILS ET CABLES;neant;250512;CABLE CONDUCT. CU H07RNF 5G1,5       C50;neant;KM;2080;1039,75
800151;CDL;FILS ET CABLES;neant;250513;CABLE CONDUCT. CU H07RNF 5G2,5       C50;neant;KM;3131;1565,56
800152;CDL;FILS ET CABLES;neant;250897;CABLE CONDUCT. CU R2V.2X16     SVJ  T500;neant;KM;5175;2587,42
800153;CDL;FILS ET CABLES;neant;250904;CABLE CONDUCT. CU R2V.4G25          GL;neant;KM;15521;7760,46
800154;CDL;FILS ET CABLES;neant;250908;CABLE CONDUCT. CU R2V.4X35     SVJ GL;neant;KM;21147;10573,29
800155;CDL;FILS ET CABLES;neant;250909;CABLE CONDUCT. CU R2V.4X25     SVJ  GL;neant;KM;15508;7754,02
800156;CDL;FILS ET CABLES;neant;250913;CABLE CONDUCT. CU R2V.2X1,5    SVJ  T500;neant;KM;641;320,46
800157;CDL;FILS ET CABLES;neant;250914;CABLE CONDUCT. CU R2V.3G1,5         T500;neant;KM;849;424,59
800158;CDL;FILS ET CABLES;neant;250915;CABLE CONDUCT. CU R2V.3G2,5         T500;neant;KM;1260;629,93
800159;CDL;FILS ET CABLES;neant;250916;CABLE CONDUCT. CU R2V.3G6           T500;neant;KM;3022;1510,89
800160;CDL;FILS ET CABLES;neant;250948;CABLE CONDUCT. CU R2V.5G4           T500;neant;KM;3303;1651,55
800161;CDL;FILS ET CABLES;neant;250950;CABLE CONDUCT. CU R2V.5G6 CABLE     T500;neant;KM;4665;2332,60
800162;CDL;FILS ET CABLES;neant;250951;CABLE CONDUCT. CU R2V.5G10          T500;neant;KM;7827;3913,28
800163;CDL;FILS ET CABLES;neant;250953;CABLE CONDUCT. CU R2V.2X2,5    SVJ  GL;neant;KM;943;471,69
800164;CDL;FILS ET CABLES;neant;250956;R2V.3G6   C100                  01248844;neant;KM;3022;1510,89
800165;CDL;FILS ET CABLES;neant;250960;CABLE CONDUCT. CU R2V.2X6      SVJ  T500;neant;KM;2094;1047,05
800166;CDL;FILS ET CABLES;neant;250977;CABLE CONDUCT. CU R2V.5G1,5         T500;neant;KM;1389;694,71
800167;CDL;FILS ET CABLES;neant;250978;CABLE CONDUCT. CU R2V.5G2,5         T500;neant;KM;2108;1053,99
800168;CDL;FILS ET CABLES;neant;250997;CABLE CONDUCT. CU R2V.4G1,5         T500;neant;KM;1136;567,96
800169;CDL;FILS ET CABLES;neant;251010;CABLE CONDUCT. CU H07RNF 3G1,5      C100;neant;KM;1250;625,00
800170;CDL;FILS ET CABLES;neant;251013;CABLE CONDUCT. CU H07RNF 3G1,5       C50;neant;KM;1250;625,00
800171;CDL;FILS ET CABLES;neant;251015;CABLE CONDUCT. CU H07RNF 5G1,5      C100;neant;KM;2080;1039,75
800172;CDL;FILS ET CABLES;neant;251017;CABLE CONDUCT. CU H07RNF 3G2,5       C50;neant;KM;1877;938,48
800173;CDL;FILS ET CABLES;neant;251043;CABLE CONDUCT. CU R2V.3G4           T500;neant;KM;2046;1022,93
800174;CDL;FILS ET CABLES;neant;251044;CABLE CONDUCT. CU R2V.2X10     SVJ  T500;neant;KM;3340;1670,23
800175;CDL;FILS ET CABLES;neant;251045;CABLE CONDUCT. CU R2V.4G4           T500;neant;KM;2672;1335,97
800176;CDL;FILS ET CABLES;neant;251114;CABLE CONDUCT. CU R2V.4X4      SVJ  GL;neant;KM;2682;1341,05
800177;CDL;FILS ET CABLES;neant;251118;CABLE CONDUCT. CU R2V.4X6      SVJ  T500;neant;KM;3960;1979,81
800178;CDL;FILS ET CABLES;neant;251119;CABLE CONDUCT. CU R2V.4X10     SVJ  T500;neant;KM;6392;3195,97
800179;CDL;FILS ET CABLES;neant;251239;CABLE INFORM.FTP 4P ZH CAT 5E      T500M;neant;KM;593;296,59
800180;CDL;FILS ET CABLES;neant;251495;CABLE TELEPH.IHD 298 4P0,5 SE       C100;neant;KM;348;174,00
800181;CDL;FILS ET CABLES;neant;240295;CABLE 2X1,5 HAUTE TEMP ;neant;KM;7362;3680,80
800182;CDL;FILS ET CABLES;neant;380196;CABLE ALESECURE 3G1,5;neant;KM;1559;779,55
800183;CDL;FILS ET CABLES;neant;250462;CABLE RO2V2X50;neant;KM;14939;7469,60
800184;CDL;FILS ET CABLES;neant;250450;CABLE RO2V 3G25;neant;KM;11893;5946,35
800185;CDL;FILS ET CABLES;neant;250451;CABLE RO2V4G1,5 TOURET 500;neant;KM;1181;590,39
800186;CDL;FILS ET CABLES;neant;250456;CABLE CONDUCT. CU R2V 4X50     SVJ;neant;KM;29716;14858,14
800187;CDL;FILS ET CABLES;neant;250489;CABLE RO2V4G35 ;neant;KM;21420;10710,02
800188;CDL;FILS ET CABLES;neant;250461;CABLE RO2V5G25;neant;KM;19705;9852,75
800189;CDL;FILS ET CABLES;neant;250463;CABLE RO2V5G35;neant;KM;27030;13515,16
800190;CDL;FILS ET CABLES;neant;250290;FILS H07VK 10° VJ;neant;KM;1688;844,06
800191;CDL;FILS ET CABLES;neant;250294;FILS H07VK 16° VJ;neant;KM;2600;1300,07
800192;CDL;FILS ET CABLES;neant;250298;FILS H07VK 25° VJ;neant;KM;4218;2109,03
800193;CDL;FILS ET CABLES;neant;338874;CABLE 100 OHMS F/UTP 2X4P CAT6 CX68SH5;neant;KM;1416;708,15
800194;CDL;FILS ET CABLES;neant;251678;CABLE 100 OHM F/UTP 4P CAT6 500M CX64SH5;neant;KM;694;346,89
800195;CDL;FILS ET CABLES;neant;380192;ALSECURE PREMIUM 2X1.5 GL;neant;KM;1062;531,11
