ID;FOURNISSEUR;FAMILLE;REFERENCE;DESIGNATION;MARQUE;PRIX AU;PRIX BASE;Prix Net 
80213;LECOUFLE;PLOMBERIE;COLIS C2BT14;COLIS DE 12 CULOTTES 45° MF D100 -BT14;NICOLL;1;54,47;40,35 €
80214;LECOUFLE;PLOMBERIE;COLIS C2BT18;COLIS DE 15 CULOTTES 87°30 MF D100 -BT18;NICOLL;1;68,08;50,43 €
80215;LECOUFLE;PLOMBERIE;COLIS C2CT8;COLIS DE 20 COUDES 87°30 MF D100  -CT8;NICOLL;1;72,17;53,46 €
80216;LECOUFLE;PLOMBERIE;COLIS C2M2T;COLIS DE 40 MANCHONS FF D100  -M2T;NICOLL;1;61,40;45,48 €
80217;LECOUFLE;PLOMBERIE;COTGT;COLL BRIDE NICO 100 COTGT;NICOLL;1;2,16;1,60 €
80218;LECOUFLE;PLOMBERIE;CORGT;COLL BRIDE NICOL 80 CORGT;NICOLL;1;1,61;1,19 €
80219;LECOUFLE;PLOMBERIE;COZ;COLLIER DE FIXATION POLYPROLYLENE 160;NICOLL;1;5,41;4,01 €
80220;LECOUFLE;PLOMBERIE;CM50;COLLIER DE FIXATION POLYPROPYLENE  50;NICOLL;1;0,96;0,71 €
80221;LECOUFLE;PLOMBERIE;COT;COLLIER DE FIXATION POLYPROPYLENE 100;NICOLL;1;2,13;1,58 €
80222;LECOUFLE;PLOMBERIE;COX;COLLIER DE FIXATION POLYPROPYLENE 125;NICOLL;1;2,66;1,97 €
80223;LECOUFLE;PLOMBERIE;COB;COLLIER DE FIXATION POLYPROPYLENE 200;NICOLL;1;8,63;6,39 €
80224;LECOUFLE;PLOMBERIE;CM32;COLLIER DE FIXATION POLYPROPYLENE 32;NICOLL;1;0,73;0,54 €
80225;LECOUFLE;PLOMBERIE;CM40;COLLIER DE FIXATION POLYPROPYLENE 40;NICOLL;1;0,80;0,59 €
80226;LECOUFLE;PLOMBERIE;COL;COLLIER DE FIXATION POLYPROPYLENE 63;NICOLL;1;1,49;1,10 €
80227;LECOUFLE;PLOMBERIE;COR;COLLIER DE FIXATION POLYPROPYLENE 80;NICOLL;1;1,62;1,20 €
80228;LECOUFLE;PLOMBERIE;CO100GT;COLLIER FIXA PVC CO 100GT;NICOLL;1;2,07;1,53 €
80229;LECOUFLE;PLOMBERIE;CO80GT;COLLIER FIXA PVC CO 80 GT;NICOLL;1;1,40;1,04 €
80230;LECOUFLE;PLOMBERIE;CO125;COLLIER NICOLL  -CO125;NICOLL;1;1,61;1,19 €
80231;LECOUFLE;PLOMBERIE;CO32;COLLIER NICOLL CO 32;NICOLL;100;51,80;38,37 €
80232;LECOUFLE;PLOMBERIE;CO40;COLLIER NICOLL CO 40;NICOLL;100;58,94;43,66 €
80233;LECOUFLE;PLOMBERIE;CO75;COLLIER NICOLL CO 75;NICOLL;100;89,22;66,09 €
80234;LECOUFLE;PLOMBERIE;OF8;COUDE DBLE PARALL OF8 32;NICOLL;1;5,45;4,04 €
80235;LECOUFLE;PLOMBERIE;OH8;COUDE DBLE PARALL OH8 40;NICOLL;1;6,39;4,73 €
80236;LECOUFLE;PLOMBERIE;CEH88;COUDE DOUBLE F-F 87.30 EQUERRE-CEH88-40;NICOLL;1;10,18;7,54 €
80237;LECOUFLE;PLOMBERIE;CET8;COUDE DOUBLE M-F 87.30 EQUERRE-CET8-100;NICOLL;1;23,48;17,39 €
80238;LECOUFLE;PLOMBERIE;OH88;COUDE DOUBLE PARALLELE OH88 40;NICOLL;1;6,39;4,73 €
80239;LECOUFLE;PLOMBERIE;OL8;COUDE DOUBLE PARALLELE OL8 63;NICOLL;1;12,84;9,51 €
80240;LECOUFLE;PLOMBERIE;OR8;COUDE DOUBLE PARALLELE OR8 80;NICOLL;1;17,83;13,21 €
80241;LECOUFLE;PLOMBERIE;OT8;COUDE DOUBLE PARALLELE OT8 100;NICOLL;1;22,17;16,42 €
80242;LECOUFLE;PLOMBERIE;CT33;COUDE F-F 30D CT33 100;NICOLL;1;5,31;3,93 €
80243;LECOUFLE;PLOMBERIE;CS88;COUDE F-F 87D CS88-90;NICOLL;1;5,86;4,34 €
80244;LECOUFLE;PLOMBERIE;CH22;COUDE FF 22° 40  -REF 0454717;NICOLL;1;1,44;1,07 €
80245;LECOUFLE;PLOMBERIE;CT3;COUDE M-F 30D CT3 100;NICOLL;1;4,63;3,43 €
80246;LECOUFLE;PLOMBERIE;CL6;COUDE M-F 67.30D CL6 63;NICOLL;1;2,43;1,80 €
80247;LECOUFLE;PLOMBERIE;OF88;COUDE PARALLELE F-F OF88 32GR;NICOLL;1;5,45;4,04 €
80248;LECOUFLE;PLOMBERIE;CH3;COUDE SIMPLE MF30 D40 CH3;NICOLL;1;1,31;0,97 €
80249;LECOUFLE;PLOMBERIE;CWP40;COUDE WC 90D100F EVENT D4 CWP4 0;NICOLL;1;11,92;8,83 €
80250;LECOUFLE;PLOMBERIE;CT22;COUDE 22° F-F - 100;NICOLL;1;5,04;3,73 €
80251;LECOUFLE;PLOMBERIE;CT2;COUDE 22° M-F  - 100;NICOLL;1;4,02;2,98 €
80252;LECOUFLE;PLOMBERIE;CH2;COUDE 22° M-F -C2M4-40;NICOLL;1;1,44;1,07 €
80253;LECOUFLE;PLOMBERIE;CR4GT;COUDE 45 PVC CR4GT 80;NICOLL;1;4,90;3,63 €
80254;LECOUFLE;PLOMBERIE;CT4GT;COUDE 45 PVC CT4GT 100;NICOLL;1;8,80;6,52 €
80255;LECOUFLE;PLOMBERIE;CX44;COUDE 45° F-F  - 125;NICOLL;1;7,14;5,29 €
80256;LECOUFLE;PLOMBERIE;CZ44;COUDE 45° F-F  - 160;NICOLL;1;14,85;11,00 €
80257;LECOUFLE;PLOMBERIE;CB44;COUDE 45° F-F  - 200;NICOLL;1;33,70;24,96 €
80258;LECOUFLE;PLOMBERIE;CP44;COUDE 45° F-F  - 75;NICOLL;1;3,01;2,23 €
80259;LECOUFLE;PLOMBERIE;CT44;COUDE 45° F-F - 100;NICOLL;1;4,04;2,99 €
80260;LECOUFLE;PLOMBERIE;CF44;COUDE 45° F-F - 32;NICOLL;1;0,57;0,42 €
80261;LECOUFLE;PLOMBERIE;CH44;COUDE 45° F-F - 40;NICOLL;1;0,68;0,50 €
80262;LECOUFLE;PLOMBERIE;CJ44;COUDE 45° F-F - 50;NICOLL;1;1,47;1,09 €
80263;LECOUFLE;PLOMBERIE;CR44;COUDE 45° F-F - 80;NICOLL;1;4,94;3,66 €
80264;LECOUFLE;PLOMBERIE;CY44;COUDE 45° F-F 140;NICOLL;1;9,40;6,96 €
80265;LECOUFLE;PLOMBERIE;CL44;COUDE 45° F-F 63;NICOLL;1;3,11;2,30 €
80266;LECOUFLE;PLOMBERIE;CX4;COUDE 45° M-F - 125;NICOLL;1;5,49;4,07 €
80267;LECOUFLE;PLOMBERIE;CZ4;COUDE 45° M-F - 160;NICOLL;1;13,51;10,01 €
80268;LECOUFLE;PLOMBERIE;CB4;COUDE 45° M-F - 200;NICOLL;1;30,42;22,53 €
80269;LECOUFLE;PLOMBERIE;CF4;COUDE 45° M-F - 32;NICOLL;1;0,57;0,42 €
80270;LECOUFLE;PLOMBERIE;CH4;COUDE 45° M-F - 40;NICOLL;1;0,81;0,60 €
80271;LECOUFLE;PLOMBERIE;CJ4;COUDE 45° M-F - 50;NICOLL;1;1,23;0,91 €
80272;LECOUFLE;PLOMBERIE;CR4;COUDE 45° M-F - 80;NICOLL;1;2,44;1,81 €
80273;LECOUFLE;PLOMBERIE;CT4;COUDE 45° M-F -100;NICOLL;1;3,35;2,48 €
80274;LECOUFLE;PLOMBERIE;CL4;COUDE 45° M-F 63;NICOLL;1;2,97;2,20 €
80275;LECOUFLE;PLOMBERIE;CT66;COUDE 67° F-F  - 100;NICOLL;1;4,39;3,25 €
80276;LECOUFLE;PLOMBERIE;CF66;COUDE 67° F-F  - 32;NICOLL;1;1,05;0,78 €
80277;LECOUFLE;PLOMBERIE;CR66;COUDE 67° F-F  - 80;NICOLL;1;4,94;3,66 €
80278;LECOUFLE;PLOMBERIE;CH66;COUDE 67° F-F - 40;NICOLL;1;1,51;1,12 €
80279;LECOUFLE;PLOMBERIE;CJ66;COUDE 67° F-F- - 50;NICOLL;1;2,58;1,91 €
80280;LECOUFLE;PLOMBERIE;CT6;COUDE 67° M-F - 100;NICOLL;1;3,54;2,62 €
80281;LECOUFLE;PLOMBERIE;CF6;COUDE 67° M-F - 32;NICOLL;1;1,05;0,78 €
80282;LECOUFLE;PLOMBERIE;CH6;COUDE 67° M-F - 40;NICOLL;1;1,51;1,12 €
80283;LECOUFLE;PLOMBERIE;CJ6;COUDE 67° M-F - 50;NICOLL;1;2,58;1,91 €
80284;LECOUFLE;PLOMBERIE;CR6;COUDE 67° M-F - 80;NICOLL;1;4,32;3,20 €
80285;LECOUFLE;PLOMBERIE;CR6GT;COUDE 67,30 PVC CR6GT 80;NICOLL;1;4,90;3,63 €
80286;LECOUFLE;PLOMBERIE;CF88;COUDE 87° F-F  - 32;NICOLL;1;0,68;0,50 €
80287;LECOUFLE;PLOMBERIE;CT88;COUDE 87° F-F - 100;NICOLL;1;4,24;3,14 €
80288;LECOUFLE;PLOMBERIE;CX88;COUDE 87° F-F - 125;NICOLL;1;7,68;5,69 €
80289;LECOUFLE;PLOMBERIE;CZ88;COUDE 87° F-F - 160;NICOLL;1;18,04;13,36 €
80290;LECOUFLE;PLOMBERIE;CB88;COUDE 87° F-F - 200;NICOLL;1;42,94;31,81 €
80291;LECOUFLE;PLOMBERIE;CH88;COUDE 87° F-F - 40;NICOLL;1;0,92;0,68 €
80292;LECOUFLE;PLOMBERIE;CJ88;COUDE 87° F-F - 50;NICOLL;1;1,76;1,30 €
80293;LECOUFLE;PLOMBERIE;CR88;COUDE 87° F-F - 80;NICOLL;1;4,97;3,68 €
80294;LECOUFLE;PLOMBERIE;CL88;COUDE 87° F-F -63;NICOLL;1;3,13;2,32 €
80295;LECOUFLE;PLOMBERIE;CT8;COUDE 87° M-F  - 100;NICOLL;1;3,82;2,83 €
80296;LECOUFLE;PLOMBERIE;CX8;COUDE 87° M-F  - 125;NICOLL;1;6,06;4,49 €
80297;LECOUFLE;PLOMBERIE;CZ8;COUDE 87° M-F  - 160;NICOLL;1;16,36;12,12 €
80298;LECOUFLE;PLOMBERIE;CB8;COUDE 87° M-F - 200;NICOLL;1;46,44;34,40 €
80299;LECOUFLE;PLOMBERIE;CF8;COUDE 87° M-F - 32;NICOLL;1;0,68;0,50 €
80300;LECOUFLE;PLOMBERIE;CH8;COUDE 87° M-F - 40;NICOLL;1;0,92;0,68 €
80301;LECOUFLE;PLOMBERIE;CJ8;COUDE 87° M-F - 50;NICOLL;1;1,76;1,30 €
80302;LECOUFLE;PLOMBERIE;CR8;COUDE 87° M-F - 80;NICOLL;1;3,06;2,27 €
80303;LECOUFLE;PLOMBERIE;CL8;COUDE 87° M-F -63;NICOLL;1;2,77;2,05 €
80304;LECOUFLE;PLOMBERIE;CR8GT;COUDE 87,30 PVC CR8GT 80;NICOLL;1;5,14;3,81 €
80305;LECOUFLE;PLOMBERIE;CT8GT;COUDE 87,30 PVC CT8GT 100;NICOLL;1;9,23;6,84 €
80306;LECOUFLE;PLOMBERIE;KT;COULISSE D100 KT;NICOLL;1;5,16;3,82 €
80307;LECOUFLE;PLOMBERIE;GB25P;CROCHET BAND PLAST GB25P;NICOLL;1;1,63;1,21 €
80308;LECOUFLE;PLOMBERIE;GCO25P;CROCHET CHEVR ORIE GCO25P;NICOLL;1;1,81;1,34 €
80309;LECOUFLE;PLOMBERIE;GO25P;CROCHET COU OND PVC GO25P;NICOLL;1;4,02;2,98 €
80310;LECOUFLE;PLOMBERIE;GO33P;CROCHET COU OND PVC GO33P;NICOLL;1;4,79;3,55 €
80311;LECOUFLE;PLOMBERIE;RF144;CULOT DB45D FFF RF144-32;NICOLL;1;2,30;1,70 €
80312;LECOUFLE;PLOMBERIE;RT188;CULOTTE DOUBLE FFF-100 87°30;NICOLL;1;19,06;14,12 €
80313;LECOUFLE;PLOMBERIE;BT144;CULOTTE 45° F-F 100;NICOLL;1;5,82;4,31 €
80314;LECOUFLE;PLOMBERIE;BX144;CULOTTE 45° F-F 125;NICOLL;1;11,46;8,49 €
80315;LECOUFLE;PLOMBERIE;BB144;CULOTTE 45° F-F 200;NICOLL;1;56,31;41,71 €
80316;LECOUFLE;PLOMBERIE;BF144;CULOTTE 45° F-F 32;NICOLL;1;1,62;1,20 €
80317;LECOUFLE;PLOMBERIE;BH144;CULOTTE 45° F-F 40;NICOLL;1;1,81;1,34 €
80318;LECOUFLE;PLOMBERIE;BJ144;CULOTTE 45° F-F 50;NICOLL;1;2,69;1,99 €
80319;LECOUFLE;PLOMBERIE;BL144;CULOTTE 45° F-F 63;NICOLL;1;6,57;4,87 €
80320;LECOUFLE;PLOMBERIE;BR144;CULOTTE 45° F-F 80;NICOLL;1;8,15;6,04 €
80321;LECOUFLE;PLOMBERIE;BT14;CULOTTE 45° M-F - 100;NICOLL;1;4,81;3,56 €
80322;LECOUFLE;PLOMBERIE;BX14;CULOTTE 45° M-F - 125;NICOLL;1;9,52;7,05 €
80323;LECOUFLE;PLOMBERIE;BB14;CULOTTE 45° M-F - 200;NICOLL;1;60,80;45,04 €
80324;LECOUFLE;PLOMBERIE;BF14;CULOTTE 45° M-F - 32;NICOLL;1;1,62;1,20 €
80325;LECOUFLE;PLOMBERIE;BH14;CULOTTE 45° M-F - 40;NICOLL;1;1,90;1,41 €
80326;LECOUFLE;PLOMBERIE;BJ14;CULOTTE 45° M-F - 50;NICOLL;1;3,66;2,71 €
80327;LECOUFLE;PLOMBERIE;BP14;CULOTTE 45° M-F - 75;NICOLL;1;6,72;4,98 €
80328;LECOUFLE;PLOMBERIE;BR14;CULOTTE 45° M-F - 80;NICOLL;1;6,79;5,03 €
80329;LECOUFLE;PLOMBERIE;BZ14;CULOTTE 45° M-F -160;NICOLL;1;26,27;19,46 €
80330;LECOUFLE;PLOMBERIE;BT166;CULOTTE 67° F-F 100;NICOLL;1;7,24;5,36 €
80331;LECOUFLE;PLOMBERIE;BT16;CULOTTE 67° M-F 100;NICOLL;1;5,25;3,89 €
80332;LECOUFLE;PLOMBERIE;BT16GT;CULOTTE 67° M-F 100 GOUTTIERE;NICOLL;1;13,34;9,88 €
80333;LECOUFLE;PLOMBERIE;BF16;CULOTTE 67° M-F 32;NICOLL;1;1,51;1,12 €
80334;LECOUFLE;PLOMBERIE;BH16;CULOTTE 67° M-F 40;NICOLL;1;2,44;1,81 €
80335;LECOUFLE;PLOMBERIE;BJ16;CULOTTE 67° M-F 50;NICOLL;1;3,44;2,55 €
80336;LECOUFLE;PLOMBERIE;BR16GT;CULOTTE 67° M-F 80 GOUTTIERE;NICOLL;1;8,11;6,01 €
80337;LECOUFLE;PLOMBERIE;BT188;CULOTTE 87° F-F 100;NICOLL;1;5,82;4,31 €
80338;LECOUFLE;PLOMBERIE;BX188;CULOTTE 87° F-F 125;NICOLL;1;11,46;8,49 €
80339;LECOUFLE;PLOMBERIE;BZ188;CULOTTE 87° F-F 160;NICOLL;1;28,90;21,41 €
80340;LECOUFLE;PLOMBERIE;BB188;CULOTTE 87° F-F 200;NICOLL;1;53,15;39,37 €
80341;LECOUFLE;PLOMBERIE;TF188;CULOTTE 87° F-F 32;NICOLL;1;1,47;1,09 €
80342;LECOUFLE;PLOMBERIE;TH188;CULOTTE 87° F-F 40;NICOLL;1;1,80;1,33 €
80343;LECOUFLE;PLOMBERIE;BJ188;CULOTTE 87° F-F 50;NICOLL;1;3,66;2,71 €
80344;LECOUFLE;PLOMBERIE;TJ188;CULOTTE 87° F-F 50;NICOLL;1;3,69;2,73 €
80345;LECOUFLE;PLOMBERIE;BL188;CULOTTE 87° F-F 63;NICOLL;1;6,57;4,87 €
80346;LECOUFLE;PLOMBERIE;BP188;CULOTTE 87° F-F 75;NICOLL;1;6,87;5,09 €
80347;LECOUFLE;PLOMBERIE;BR188;CULOTTE 87° F-F 80;NICOLL;1;8,15;6,04 €
80348;LECOUFLE;PLOMBERIE;BT18;CULOTTE 87° M-F 100;NICOLL;1;4,81;3,56 €
80349;LECOUFLE;PLOMBERIE;AT18;CULOTTE 87° M-F 100 DOUBLE;NICOLL;1;22,95;17,00 €
80350;LECOUFLE;PLOMBERIE;BX18;CULOTTE 87° M-F 125;NICOLL;1;9,52;7,05 €
80351;LECOUFLE;PLOMBERIE;BZ18;CULOTTE 87° M-F 160;NICOLL;1;28,93;21,43 €
80352;LECOUFLE;PLOMBERIE;BB18;CULOTTE 87° M-F 200;NICOLL;1;63,14;46,77 €
80353;LECOUFLE;PLOMBERIE;BF18;CULOTTE 87° M-F 32;NICOLL;1;1,54;1,14 €
80354;LECOUFLE;PLOMBERIE;BH18;CULOTTE 87° M-F 40;NICOLL;1;1,88;1,39 €
80355;LECOUFLE;PLOMBERIE;TJ18;CULOTTE 87° M-F 50;NICOLL;1;5,28;3,91 €
80356;LECOUFLE;PLOMBERIE;BJ18;CULOTTE 87° M-F 50;NICOLL;1;3,25;2,41 €
80357;LECOUFLE;PLOMBERIE;BL18;CULOTTE 87° M-F 63;NICOLL;1;5,75;4,26 €
80358;LECOUFLE;PLOMBERIE;BP18;CULOTTE 87° M-F 75;NICOLL;1;6,72;4,98 €
80359;LECOUFLE;PLOMBERIE;BR18;CULOTTE 87° M-F 80;NICOLL;1;7,43;5,50 €
80360;LECOUFLE;PLOMBERIE;HF2243;DEFLECT+CAPOT ACOUSTIQ 22M3/H BLC HF2243;NICOLL;1;15,12;11,20 €
80361;LECOUFLE;PLOMBERIE;HF3038;DEFLECT+CAPOT ACOUSTIQ 30M3/H BLC HF3038;NICOLL;1;13,68;10,13 €
80362;LECOUFLE;PLOMBERIE;D321MT;DEFLECTEUR MOD.30/22/15 M3 MARRON-D321MT;NICOLL;1;1,12;0,83 €
80363;LECOUFLE;PLOMBERIE;D321T;DEFLECTEUR MODUL.30/22/15 M3 BLANC-D321T;NICOLL;1;1,12;0,83 €
80364;LECOUFLE;PLOMBERIE;B1803C;DEFLECTEUR P/REGULAREUR 15/30M3 - B1803C;NICOLL;1;1,12;0,83 €
80365;LECOUFLE;PLOMBERIE;B1803;DEFLECTEUR P/REGULATEUR 15/30 M3 -B1803;NICOLL;1;1,12;0,83 €
80366;LECOUFLE;PLOMBERIE;DEHH1;DOUILLE EVAC FF D40 AVEC ECROU 33X;NICOLL;1;6,06;4,49 €
80367;LECOUFLE;PLOMBERIE;DEFF;DOUILLE EVACUATION PRIS 32;NICOLL;1;3,13;2,32 €
80368;LECOUFLE;PLOMBERIE;DEHH;DOUILLE EVACUATION PRIS 40;NICOLL;1;3,35;2,48 €
80369;LECOUFLE;PLOMBERIE;E25F;EMBOUT FILETE E25F-20X27;NICOLL;1;1,46;1,08 €
80370;LECOUFLE;PLOMBERIE;E32F;EMBOUT FILETE E32F-26X34;NICOLL;1;1,90;1,41 €
80371;LECOUFLE;PLOMBERIE;BT74;EMBRANCH SIMPLE MF45 D100/4 BT74;NICOLL;1;8,36;6,19 €
80372;LECOUFLE;PLOMBERIE;BT78;EMBRANCHEMENT MF 87°30 100X40 B8M104;NICOLL;1;7,71;5,71 €
80373;LECOUFLE;PLOMBERIE;1EAHFC;ENTREE AIR UNIVERS.BOIS CL.S/CART-1EAHFC;NICOLL;1;6,26;4,64 €
80374;LECOUFLE;PLOMBERIE;1EAHF;ENTREE AIR UNIVERS.HF BLANC S/CART-1EAHF;NICOLL;1;6,26;4,64 €
80375;LECOUFLE;PLOMBERIE;1EAHFM;ENTREE AIR UNIVERS.MARRON S/CART-1EAHFM;NICOLL;1;6,26;4,64 €
80376;LECOUFLE;PLOMBERIE;EXTAT;EXTRACTEUR STATIQUE D.100 GRIS - EXTAT;NICOLL;1;26,22;19,42 €
80377;LECOUFLE;PLOMBERIE;FD33;FOND GOUTTIERE PVC D FD33              *;NICOLL;1;2,11;1,56 €
80378;LECOUFLE;PLOMBERIE;;FOND GOUTTIERE PVC G FG33              *;NICOLL;1;2,11;1,56 €
80379;LECOUFLE;PLOMBERIE;FDC33;FOND NAIS DR PVC FDC33                 *;NICOLL;1;2,04;1,51 €
80380;LECOUFLE;PLOMBERIE;FGC33;FOND NAISS PVC FGC33                   *;NICOLL;1;2,04;1,51 €
80381;LECOUFLE;PLOMBERIE;NAT178;FOND NAISSANCE DIAM 100 POUR DRP178;NICOLL;1;4,16;3,08 €
80382;LECOUFLE;PLOMBERIE;NZDR202;FOND NAISSANCE DIAM 160 POUR DR202CF;NICOLL;1;10,22;7,57 €
80383;LECOUFLE;PLOMBERIE;FTR77;FOND PVC PIQUE 80 FTR77                *;NICOLL;1;2,63;1,95 €
80384;LECOUFLE;PLOMBERIE;FCG25;FOND SYMETRIQUE DE GOUTTIERE 25 GRIS;NICOLL;1;2,03;1,50 €
80385;LECOUFLE;PLOMBERIE;FCG33;FOND SYMETRIQUE DE GOUTTIERE 33 GRIS;NICOLL;1;2,89;2,14 €
80386;LECOUFLE;PLOMBERIE;FCN25;FOND SYMETRIQUE DE NAISSANCE 25 GRIS;NICOLL;1;2,03;1,50 €
80387;LECOUFLE;PLOMBERIE;FCN33;FOND SYMETRIQUE DE NAISSANCE 33 GRIS;NICOLL;1;2,89;2,14 €
80388;LECOUFLE;PLOMBERIE;LG25;GOUTTIERE PVC LG 25-L4M;NICOLL;1;3,98;2,95 €
80389;LECOUFLE;PLOMBERIE;LG25S;GOUTTIERE PVC LG 25S-L4M;NICOLL;1;3,98;2,95 €
80390;LECOUFLE;PLOMBERIE;LG33;GOUTTIERE PVC LG 33-L4M;NICOLL;1;6,26;4,64 €
80391;LECOUFLE;PLOMBERIE;GR77;GRIL RENFORC GR77 130X500;NICOLL;1;19,37;14,35 €
80392;LECOUFLE;PLOMBERIE;GR7;GRIL 1/2 RENF GR7 130X250              *;NICOLL;1;7,05;5,22 €
80393;LECOUFLE;PLOMBERIE;GATM100;GRILLE ADAPABLE S/PVC A/M BLANC GATM100;NICOLL;1;8,61;6,38 €
80394;LECOUFLE;PLOMBERIE;GETM125;GRILLE ADAPT S/PVC  -GETM 125;NICOLL;1;11,48;8,50 €
80395;LECOUFLE;PLOMBERIE;GETM100;GRILLE ADAPT S/PVC GETM100;NICOLL;1;10,73;7,95 €
80396;LECOUFLE;PLOMBERIE;GATM160;GRILLE ADAPTABLE S/PVC BLANC GATM 160;NICOLL;1;11,76;8,71 €
80397;LECOUFLE;PLOMBERIE;GATM125;GRILLE ADAPTABLE S/PVC BLANC GATM125;NICOLL;1;9,19;6,81 €
80398;LECOUFLE;PLOMBERIE;FATM100;GRILLE ADAPTABLE S/PVC RONDE A/F FATM100;NICOLL;1;27,88;20,65 €
80399;LECOUFLE;PLOMBERIE;FATM125;GRILLE ADAPTABLE S/PVC RONDE A/F FATM125;NICOLL;1;29,44;21,81 €
80400;LECOUFLE;PLOMBERIE;F104;GRILLE AERATION A/FERMETURE S/M - F104;NICOLL;1;19,21;14,23 €
80401;LECOUFLE;PLOMBERIE;F214;GRILLE AERATION A/MOUSTIQUAIRE - F214;NICOLL;1;23,87;17,68 €
80402;LECOUFLE;PLOMBERIE;B114;GRILLE AERATION CARREE A/M BLANC B114;NICOLL;1;6,87;5,09 €
80403;LECOUFLE;PLOMBERIE;B154;GRILLE AERATION CARREE A/M BLANC B154;NICOLL;1;6,66;4,93 €
80404;LECOUFLE;PLOMBERIE;B164;GRILLE AERATION CARREE A/M BLANC B164;NICOLL;1;8,86;6,56 €
80405;LECOUFLE;PLOMBERIE;B64;GRILLE AERATION CARREE A/M BLANC B64;NICOLL;1;4,40;3,26 €
80406;LECOUFLE;PLOMBERIE;M114;GRILLE AERATION CARREE A/M BLANC M114;NICOLL;1;7,21;5,34 €
80407;LECOUFLE;PLOMBERIE;M164;GRILLE AERATION CARREE A/M BLANC M164;NICOLL;1;9,27;6,87 €
80408;LECOUFLE;PLOMBERIE;M214;GRILLE AERATION CARREE A/M BLANC M214;NICOLL;1;10,26;7,60 €
80409;LECOUFLE;PLOMBERIE;B104;GRILLE AERATION CARREE S/M BLANC B104;NICOLL;1;5,08;3,76 €
80410;LECOUFLE;PLOMBERIE;B204;GRILLE AERATION CARREE S/M BLANC B204;NICOLL;1;7,47;5,53 €
80411;LECOUFLE;PLOMBERIE;B54;GRILLE AERATION CARREE S/M BLANC B54;NICOLL;1;2,54;1,88 €
80412;LECOUFLE;PLOMBERIE;B111;GRILLE AERATION RECT A/M BLANC B111;NICOLL;1;6,95;5,15 €
80413;LECOUFLE;PLOMBERIE;B161;GRILLE AERATION RECT A/M BLANC B161;NICOLL;1;8,38;6,21 €
80414;LECOUFLE;PLOMBERIE;B211;GRILLE AERATION RECT A/M BLANC B211;NICOLL;1;9,75;7,22 €
80415;LECOUFLE;PLOMBERIE;B101;GRILLE AERATION RECT S/M BLANC B101;NICOLL;1;4,97;3,68 €
80416;LECOUFLE;PLOMBERIE;B151;GRILLE AERATION RECT S/M BLANC B151;NICOLL;1;6,24;4,62 €
80417;LECOUFLE;PLOMBERIE;B201;GRILLE AERATION RECT S/M BLANC B201;NICOLL;1;7,37;5,46 €
80418;LECOUFLE;PLOMBERIE;BC110;GRILLE AERATION RONDE A/M BLANC BC110;NICOLL;1;4,70;3,48 €
80419;LECOUFLE;PLOMBERIE;BC135;GRILLE AERATION RONDE A/M BLANC BC135;NICOLL;1;5,45;4,04 €
80420;LECOUFLE;PLOMBERIE;B113;GRILLE AERATION RONDE A/M BLANC B113;NICOLL;1;6,87;5,09 €
80421;LECOUFLE;PLOMBERIE;B163;GRILLE AERATION RONDE A/M BLANC B163;NICOLL;1;8,86;6,56 €
80422;LECOUFLE;PLOMBERIE;B213;GRILLE AERATION RONDE A/M BLANC B213;NICOLL;1;9,81;7,27 €
80423;LECOUFLE;PLOMBERIE;BC100;GRILLE AERATION RONDE S/M BLANC BC100;NICOLL;1;2,93;2,17 €
80424;LECOUFLE;PLOMBERIE;BC125;GRILLE AERATION RONDE S/M BLANC BC125;NICOLL;1;3,52;2,61 €
80425;LECOUFLE;PLOMBERIE;B103;GRILLE AERATION RONDE S/M BLANC B103;NICOLL;1;5,08;3,76 €
80426;LECOUFLE;PLOMBERIE;GRC25;GRILLE CADRE PVC GRC25-25;NICOLL;1;49,64;36,77 €
80427;LECOUFLE;PLOMBERIE;GRC30;GRILLE CADRE PVC GRC30-30;NICOLL;1;70,38;52,13 €
80428;LECOUFLE;PLOMBERIE;GBACLAV;GRILLE POUR BAC A LAVER  -GBACLAV;NICOLL;1;27,88;20,65 €
80429;LECOUFLE;PLOMBERIE;GPOSTO;GRILLE RABATTABLE POUR POSTE EAU GPOSTO;NICOLL;1;17,09;12,66 €
80430;LECOUFLE;PLOMBERIE;GR20;GRILLE SEULE PVC-GR20-20;NICOLL;1;18,94;14,03 €
80431;LECOUFLE;PLOMBERIE;GR25;GRILLE SEULE PVC-GR25-25;NICOLL;1;27,45;20,33 €
80432;LECOUFLE;PLOMBERIE;GR30;GRILLE SEULE PVC-GR30-30;NICOLL;1;44,62;33,05 €
80433;LECOUFLE;PLOMBERIE;GR40;GRILLE SEULE PVC-GR40-40;NICOLL;1;67,62;50,09 €
80434;LECOUFLE;PLOMBERIE;BE1711C;GRILLE VENTILATIO 15M3/H MOUSTI-BE1711C*;NICOLL;1;2,98;2,21 €
80435;LECOUFLE;PLOMBERIE;GOTS;GRILLE VENTILATION A VOLETS SABLE GOTS;NICOLL;1;26,55;19,67 €
80436;LECOUFLE;PLOMBERIE;HCC25;HAMPE GALVA DE 20CM HCC25;NICOLL;1;1,34;0,99 €
