_ID;FOURNISSEUR;FAMILLE;REF_FABRICANT;REF_DISTRIBUTEUR;DESIGNATION;MARQUE;PRIX_AU;PRIX_BASE;PRIX_NET
700137;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014714;C13673;CHAUD.FIOULFONTECONDENSATIONWINGOSFC1025ECFEQUIPEEECSBALLON110L;DEDIETRICH;UN;5163;3824,81
700138;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014717;C13682;CHAUD.FIOULFONTECONDENSATIONWINGOSFC1025EFFHOR.EQUIPEEECSBALLON110L;DEDIETRICH;UN;5391;3993,15
700139;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014718;C13683;CHAUD.FIOULFONTECONDENSATIONWINGOSFC1025EFFVERT.EQUIPEEECSBALLON110L;DEDIETRICH;UN;5467;4049,33
700140;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014224;C13669;CHAUD.FIOULFONTECONDENSATIONWINGOSFC25CFCHAUFFAGESEUL;DEDIETRICH;UN;3884;2876,80
700141;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014560;C13675;CHAUD.FIOULFONTECONDENSATIONWINGOSFC25FFHOR.CHAUFFAGESEUL;DEDIETRICH;UN;4113;3046,42
700142;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014561;C13676;CHAUD.FIOULFONTECONDENSATIONWINGOSFC25FFVERT.CHAUFFAGESEUL;DEDIETRICH;UN;4188;3102,59
700143;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014715;C13677;CHAUD.FIOULFONTECONDENSATIONWINGOSFC25EFFHOR.EQUIPEECHAUFFAGESEUL;DEDIETRICH;UN;4457;3301,18
700144;MAILLARD;CHAUDIEREFIOULCONDENSATION;100014716;C13678;CHAUD.FIOULFONTECONDENSATIONWINGOSFC25EFFVERT.EQUIPEECHAUFFAGESEUL;DEDIETRICH;UN;4532;3357,35
700145;MAILLARD;CHAUDIEREFIOULCONDENSATION;7613726;C04341;CHAUD.FIOULINOXCONDENSATIONMODULENSOAFC18E/V100HL18KWTABLEAUDIEMATICRACCORDEMENTCHEMINÉE,BALLONECS100L;DEDIETRICH;UN;7352;5446,05
700146;MAILLARD;CHAUDIEREFIOULCONDENSATION;7613742;C04346;CHAUD.FIOULINOXCONDENSATIONMODULENSOAFC18FFHOR/V100HL18KWTABLEAUDIEMATICBALLONECS100L;DEDIETRICH;UN;7485;5544,29
700147;MAILLARD;CHAUDIEREFIOULCONDENSATION;7613736;C04348;CHAUD.FIOULINOXCONDENSATIONMODULENSOAFC18FFHOR18KWTABLEAUDIEMATICCHAUFFAGESEUL;DEDIETRICH;UN;6354;4706,58
700148;MAILLARD;CHAUDIEREFIOULCONDENSATION;7613743;C04349;CHAUD.FIOULINOXCONDENSATIONMODULENSOAFC18FFVER/V100HL18KWTABLEAUDIEMATICBALLONECS100L;DEDIETRICH;UN;7478;5539,19
